    halos_ID     halos_RA    halos_DEC      halos_z      halos_X      halos_Y      halos_Z      halos_M   halos_Rvir 
   127912690      346.632      31.8056     0.312545       720.19      171.145      459.072    3.086e+12      355.637
    16857782        189.5      31.7506    0.0740813     -183.265      30.6682      114.988   3.3488e+12      321.638
    14783075      191.303      12.0043     0.217814     -595.918      119.113      129.219   6.6976e+12      451.168
    18141665      296.123      75.0197     0.303819      96.5747      196.937      819.723   4.0521e+12      373.875
     6038194      298.037      64.1492     0.333946       189.73      356.274      833.091   8.1041e+12      460.881
    16009839      219.945      44.9213     0.195116     -303.771      254.402      395.142   3.5497e+12      342.349
    14595977      181.593      21.0001      0.31729     -824.238      22.9248      316.519   4.5209e+12       396.64
     4997931      267.667      52.8595     0.238842     -16.6578      408.905      540.323   1.1955e+13      545.973
    10595112      333.749      12.1538      0.31524      769.765      379.624      184.844   1.4266e+13      582.271
     7976576      276.582       9.7121     0.227084      73.0199      632.822      109.026   3.7172e+12      352.224
     7994503      278.803      19.8287      0.22952      93.9895      606.893      221.447   1.5204e+13      573.116
   110034144      209.775       3.1918     0.294387     -714.229      408.632       45.887   2.7611e+12       327.71
   128751740      332.868       31.149     0.328284      694.108      355.678      471.396   1.1857e+13      541.732
    16121877      217.595      2.33919     0.175433     -400.189      308.136      20.6318    2.813e+12      326.888
     7827937      281.537        60.96     0.262453       71.895      352.212      647.441     4.32e+12      379.279
    16286913      239.022      22.7731     0.194363     -264.593      440.742      215.809   7.8027e+12      477.084
   127778403      345.329      5.54918     0.309975       832.33      217.901      83.5906   6.8216e+12      479.717
   128672788      327.983      18.5973     0.320902      717.203      448.458      284.623   2.8456e+14      1550.91
    18519147      283.216      36.3307     0.328288      167.849      714.732      539.912   1.1386e+13      533.905
    16856510      217.809      26.8176    0.0798364     -165.827      128.668      106.104   4.5544e+12      370.108
     9413947      300.477      22.1492     0.320885      419.233      712.365      336.463   3.7842e+12      374.304
     6266259      278.303      7.89794     0.273309      110.008      753.841      105.684   3.2818e+12      347.038
     8128858      275.757      32.3974     0.290749      69.0023      684.415      436.502   2.5116e+12      339.824
     6605801      348.352      69.4816     0.273394       264.11      54.4435      720.539   3.2483e+12      345.999
   115386759      194.868      62.9981     0.317882      -388.24       103.07      788.295   5.5547e+13      980.977
    18520073      281.683      37.9202     0.326365      144.798      700.236      557.056   6.4967e+12      438.284
    16305252      228.325      46.2777     0.275355     -355.926      399.828      559.723   1.8787e+13       632.48
    15989373      216.401      42.3566     0.187773     -320.865      236.572      363.463    9.812e+12      483.376
     8998021      308.204      43.7498     0.267027      336.232      427.212      520.434   3.3823e+12      349.629
     7637713      252.333        1.169     0.274314     -234.166      735.207       15.745   5.8269e+12      436.683
     6643125      334.519      29.5131     0.225441      504.242      240.308      316.197   2.9804e+12      332.418
    10615051      339.668      19.3041     0.294924      730.579      270.711      272.908   4.8223e+12      413.459
    10579672      334.449      5.88713     0.311425      779.125      372.475      89.0464   2.2437e+12      327.541
    19196401      354.626       38.576     0.326629      706.038      66.4119      565.625   1.6242e+13      609.565
    12707407      348.086      15.3598     0.325572      853.312      180.044      239.558     4.32e+12      388.919
     5134035      264.452      6.27907     0.184183     -50.8983      523.964      57.9238   3.1144e+12      342.324
    16422882      233.106      14.8822     0.264913     -433.423      577.399      191.862   3.5832e+12      363.213
    10166866      356.871       19.903     0.282029      743.545      40.6526      269.606   3.0809e+12      342.425
    18800093      355.847      45.9818     0.224486      443.069      32.1713      459.726   7.7023e+12      448.956
     3562641       216.09       42.396     0.303868     -506.479      369.193      572.227   1.8988e+13      645.532
   116221566      216.039      24.8761     0.314011     -641.755      466.926      367.995   3.2484e+12      334.771
    15800443      183.432      38.2803     0.149376     -339.339      20.3506      268.286   2.5116e+12      332.832
    16272278      238.916      12.9489     0.180796     -261.788       434.25      116.587   3.2149e+12      343.988
     7508631       239.42      34.9299     0.322624     -374.078      633.039      513.527    2.746e+12      327.103
   116997932      259.608      13.6168     0.314369     -153.527       837.15       206.17   4.0605e+12      428.733
    10576450      337.779      9.84011     0.249858      645.025      263.511      120.856     2.88e+12      323.012
   109376792       191.74      35.7635      0.33389      -735.34      152.819      540.949   2.7611e+12      384.792
   127774241       349.89      8.13294     0.292178      797.594      142.218       115.78   5.5223e+12      426.689
     4675665      217.397      53.9362     0.129935     -176.974       135.29      305.891   3.2651e+13      738.663
    19197509      356.156      38.8868     0.308754      668.909      44.9395      540.703   8.9413e+12      494.144
   127940844      357.723      39.6326     0.321118       687.22      27.3203      569.626   3.2484e+12      340.766
     3656135      228.545      13.5745     0.206967     -380.907      431.215      138.922    3.888e+13      796.585
      253363      193.413      2.98681       0.3059      -829.51      197.822      44.4951   3.9516e+12      371.272
   123303073      286.622      12.4738     0.304365      237.397      795.229      183.588   3.7194e+14      1673.54
     7653652      267.879      12.5099     0.316956     -31.8826      860.825      191.128   6.1618e+12      446.684
     5846667        312.5      55.5518      0.18817      206.579      225.438      445.765   3.4493e+12      337.618
     3847781      243.825      25.8696     0.287112     -319.603      650.229      351.339   1.2491e+13      572.621
    10939977       325.65      27.4856     0.296407      607.453      415.153      382.781    2.746e+12      326.485
     3489829      213.789      13.4747     0.187495     -435.389      291.346      125.527   3.9516e+12      376.294
   121778782      338.057      70.5278      0.31082      267.956      107.949       817.04   4.2229e+12      369.743
     7973181      280.166      7.19231     0.208311      104.289      581.582      74.5621   3.4493e+12      348.558
     5343309      260.655      36.4391     0.306259     -111.672      678.596      507.759   2.5786e+12      327.181
   121708039      330.427      46.2785     0.339473      564.894      320.555       679.16   1.2019e+13      621.531
    17347796      255.542      61.2985     0.324679     -108.169      419.521      791.283   4.4539e+12      388.848
     9373166      302.588      10.2389     0.293676      435.829      681.807      146.165   1.3027e+13      551.747
     5341252      251.569      36.1005     0.316232     -224.924      674.946      518.799   4.5209e+12      394.904
   116329584      247.537      56.5739      0.33777     -196.886      476.195      780.708   5.1974e+12      420.288
    17404568      252.304      41.6752     0.304083     -192.813      604.306      564.666   4.7218e+12       394.71
